0.86275256,-0.36965153,0.6338866,-0.23120488,-0.54036796,0.80595607,1.0329391,0.875208,-2.6194081,-3.0098293,-1.413737,-4.453264,0.19331117,-1.0177721,-1.4126071,-0.14404607,-2.83569,-0.7688352,-1.6294231,0.705788
0.4891743,1.039499,1.32645,0.16806178,-1.2061845,-1.2930456,2.1360655,1.1818751,2.2195914,-0.92723167,0.39207274,-1.9909487,-0.5290078,0.14730234,0.26302862,-0.9552787,-1.4249604,-2.2325122,-0.53629243,-1.3471489
-3.3436756,-2.5473917,-0.77763104,-0.3922724,0.7564712,1.3783717,0.639948,-1.4814165,-3.7773325,-4.141595,-4.040188,-6.226182,-2.5590487,-5.1969523,-5.977059,-4.632393,-6.655766,-3.395433,-6.3456826,-7.320483
0.0062037287,1.2539272,2.4112933,1.62985,1.2357839,-1.3527546,3.1900795,0.002242671,0.9318564,-1.4379009,-0.9605334,1.2246861,-0.9180357,-1.1306747,-3.2484245,-0.88977534,-0.03234195,0.71673715,-1.619302,-0.036027804
-0.80619127,-0.25370866,-1.0558754,1.2479666,1.4865535,-1.1630449,3.6207397,-0.42986265,0.33259413,-1.3829933,-1.2223451,-0.5058382,-1.209727,-0.3648057,-2.0305634,-0.76137704,0.5273519,-0.11872675,-1.214994,-1.080436
0.07732795,-0.5811922,1.8069268,1.7177355,1.3691841,0.14167136,1.2911407,-0.4664045,-0.70737344,-2.7458475,-4.577449,-4.2273397,-0.9034963,-4.445352,-0.7743292,-1.1506141,-5.763622,0.90145624,-4.714911,-2.2606945
-1.5755349,-0.53446347,1.6747717,0.17651771,0.051830467,2.763052,1.1276417,-0.15808754,-2.1190314,-1.8524103,-2.1115863,-3.0566847,-3.1818044,-1.5447068,-1.9038295,-1.914248,-3.4372518,-0.3883757,-2.4249322,-2.9194388
-1.2102004,0.048493274,-0.27489015,-0.23918171,0.56871855,0.8648381,2.590912,-0.59410614,0.43332005,-0.9899709,-3.139171,-3.9234307,-1.5872294,-2.4367015,-1.6003386,-0.95113635,-3.886059,1.4636306,-2.1057677,-1.9784471
-0.23058018,1.4156165,1.8888105,1.0562648,0.15131772,-0.4810281,2.2580214,-0.4460353,-1.4092793,-0.28529954,-0.9389781,-0.5698997,0.056359068,-1.1918527,0.4262524,-0.544661,-1.613686,-0.40279716,-1.7613045,-0.35493696
-0.7769378,0.13570395,-0.9134217,-1.2434751,0.8127157,-1.9886672,2.2167985,-1.0361593,0.938195,-1.2592976,-1.8548526,-0.6158105,-1.0018934,0.7915325,-2.0635192,0.5191704,-0.3179554,-0.06818205,-0.4525492,1.0356308
0.29316223,0.6571421,1.5225165,1.7695571,0.32347253,0.1699611,1.9864943,-0.1322836,-2.5125382,-1.6860884,-1.0251406,-1.2931708,-0.95769817,-1.0784569,-2.178558,0.43224022,-3.2719586,1.2826114,-0.6043073,-1.6525282
-0.41567433,0.21986622,0.66297334,-0.14748988,-0.7384001,-0.57445955,1.1100624,1.021853,0.37911838,0.032024655,0.041613806,-0.57692146,-0.21000029,-0.54964936,-2.217825,-1.2194921,-1.1293193,0.5057185,0.1232032,-0.6333611
-1.7977891,0.4266587,-0.7203155,-0.38910934,0.85619694,2.2361772,-0.062223893,0.8187475,-0.22144973,-4.7999144,-2.2198875,-4.5992312,-2.4169772,-3.4501703,-3.4012144,-2.2987008,-5.435478,0.34882647,-5.8441896,-2.1689668
-0.42806402,0.26854244,-0.7392542,-0.3322832,0.07705611,-2.0747054,3.2427695,-0.30610722,-2.5420527,-0.32541403,-0.066115014,-2.8906617,0.6951076,-3.656058,-0.89916706,0.071253,-3.119559,-0.81239647,-2.8126087,-1.7535772
-0.43881795,1.0206457,-1.5843918,-0.56527245,0.7165985,1.6619245,0.62797093,-1.7838156,-3.7636364,-2.4321582,-5.616573,-6.7469754,-3.9258351,-2.4977915,-2.4698634,-1.6517245,-6.230614,-1.1534946,-2.9890509,-2.2022412
-0.66387343,-0.14251807,0.04037995,1.1698264,0.2092266,-0.84190226,3.8699486,-1.0865443,-3.9544432,-1.0909271,-2.1612537,-3.382517,0.061591092,-1.7832094,-0.8941064,0.09900797,-3.2950118,1.376878,-2.019012,-1.6997329
-2.2664852,-1.0756619,-0.18790886,-1.1467751,2.2470791,-0.107057184,2.1887512,-0.83718497,-0.34242356,0.23989548,-1.7934252,-1.9541578,-1.5015433,0.13804509,-1.4658314,0.23751691,-2.6079738,-0.87982506,-3.4113407,-0.5779162
-1.5703967,-0.58931303,-0.05062505,0.8819967,2.7002742,1.2772151,-1.9243008,-0.86777633,-2.4757745,-4.5005164,-5.4505033,-4.251059,-2.0221772,-4.562264,-3.445751,-1.640975,-4.328253,-0.4561343,-5.42317,-1.6096584
-0.8142916,-0.12028678,1.7163299,0.3256646,2.3817885,0.61541355,3.5040755,-0.39537767,-3.1735418,-1.7574967,-2.7558844,-2.4824443,-1.5379474,-0.5437107,-0.18702124,-1.9259849,-1.2780037,-0.5793432,-0.6264272,-0.7520205
-0.2949332,0.10642615,0.9911657,1.4964542,-0.15648706,-0.7438249,1.0297979,0.1563952,-1.4834019,-0.20350045,-2.397616,-2.1017663,-1.2616884,-0.918455,-0.24064659,0.56330276,-3.1310673,-0.3598291,-1.8123094,-2.9104033
-0.32345587,-0.34640047,-0.90590906,2.527138,2.2892106,-0.11636002,0.024736343,-0.078771904,-4.0663404,-3.610634,-4.333337,-3.4910295,-3.1610086,-4.934417,-3.9192622,-2.1931024,-7.7654715,-1.0311908,-3.526159,-5.0645056
0.15336841,-0.14421184,0.07053865,0.79160446,-1.5517149,0.75693613,1.1990588,-0.93489814,-2.4168928,-3.1807618,-2.5152428,-3.9817436,-0.5850063,-3.3038836,-4.1594763,-1.5024719,-5.4527383,-1.2437022,-0.23018631,-2.2925088
-1.1530075,0.4194916,0.63532346,1.8697938,1.2663959,1.1751826,1.3034471,0.27316362,-2.0593784,-0.80440533,-0.23262678,-2.0666037,-1.401162,-0.9478857,-1.2365633,0.010743086,-1.7419953,-1.9638999,0.7103926,-1.1009378
-0.26513416,0.83979267,1.6980641,-1.2177787,0.17909008,-0.9752593,3.008926,0.50648206,-1.3703024,-1.4048059,1.03055,-0.28584084,-1.3790834,-1.239146,-1.0217756,-2.3186665,-1.9053136,-2.444306,-2.3133285,0.3754621
-1.7384719,0.19969642,1.3327581,2.097732,0.5460347,1.7628468,2.2003453,-1.193532,-0.915478,-2.0205066,-3.059265,-2.3019292,-0.3358687,-1.9555746,-1.019183,-1.9843469,-5.705229,-0.9965574,-4.3116946,-1.68563
0.087693185,-1.2258357,1.0649378,-0.50278014,1.7741114,0.18358767,1.4789894,0.3235059,-1.2282,-1.4700027,-0.77773905,-1.8321704,-0.10628801,-2.9591246,-1.3015764,-0.30634058,-2.8508768,-0.38596708,-1.7527769,0.7045708
-0.8797574,-0.54706836,0.4450898,-0.44877508,-1.1922406,-0.45824087,2.156644,-1.7759589,-2.7209694,-2.535886,-2.9903789,-3.545916,-1.3661596,-2.1487167,-1.0486975,-2.0485892,-4.2887154,0.5256003,-2.0100555,-2.3276284
0.35732576,-0.31411052,0.1302188,1.4011037,1.2526928,0.16213721,1.3891313,0.17223315,-3.923058,-0.9053998,-1.2729223,-2.1030662,-1.296818,-1.2672026,-0.6786073,-0.40422058,-3.4225354,-1.6945332,-1.6329626,-2.0449512
0.07027261,0.28357822,0.6141671,0.84630543,-0.8544548,-2.5283203,2.7509425,1.2313639,-3.0211165,-2.67901,-1.9906628,-2.1367831,0.379228,-0.9318197,1.948968,-1.6643035,-3.2636497,-1.3576646,-1.8864971,-3.2837865
-0.32465786,1.2066287,-0.635505,1.7165487,-0.69466347,-2.262726,3.7890131,0.16633616,0.44882894,0.04029883,-0.6048485,-1.4539175,1.0353816,-2.1580966,-1.9297696,-1.2346783,-3.0185418,-1.9724647,-1.1656423,-0.9551863
-2.4991002,0.42392248,-0.38599917,0.9417053,0.15550205,1.0482699,0.88247746,0.8254399,-2.4082968,-4.413274,-3.1672816,-6.571546,-1.851423,-3.5011406,-4.5311937,-2.84668,-5.452234,0.69569165,-3.9836695,-3.8840337
-0.7114483,0.11650698,1.6082788,0.6007699,1.3506039,-1.8642676,0.98292863,0.16807161,-2.0723796,-1.4152191,-1.9431417,-2.7434428,-1.1233293,-2.7283113,-1.3989094,-1.1979988,-3.9738014,-0.30700082,-2.7756913,-1.7220248
-2.4090147,0.04912028,1.7820325,-1.3182958,-0.8458935,1.1479702,0.58901036,-0.39376235,-2.956548,-4.524067,-6.229733,-5.649056,-3.0954525,-5.9375553,-2.2584398,-3.5320344,-4.3963695,-0.7829281,-5.8487496,-5.21055
-1.8828005,-0.65424836,-0.573043,0.87238806,0.35661507,-1.0078671,1.9335272,0.2248253,-2.366788,-3.4285965,-4.551297,-4.3475146,1.1084024,-4.8171077,-3.177018,-0.9741051,-4.6209507,-0.637847,-3.0497065,-2.3727584
-0.54129076,1.0016751,1.5110673,1.0807217,0.06252298,-2.0747318,2.2197042,-0.9362991,-1.3854432,0.61552626,-3.427407,-0.011933887,0.7596808,-1.7566179,-1.3620051,0.6944673,-1.2266457,-0.5542288,-0.8979624,-2.3228416
-0.87855,0.16569932,0.949331,1.7435981,-2.2222748,2.2070582,1.0718977,-1.5401872,-1.3065648,-0.9345769,-2.287346,-2.7316878,-0.59324974,-3.025083,-2.9736416,-1.7212547,-4.0445943,-0.12722644,-3.0259826,0.10339997
-0.8249538,0.510881,1.7805244,1.9297781,1.2107612,-0.48655334,2.247327,-0.58682364,-2.0624561,1.2039701,-2.2161174,-1.461311,-1.4879365,-0.5783961,-0.9774199,-0.11582323,-0.592928,-1.0461543,-0.2917537,1.3583864
-0.13936715,0.4179357,1.3576277,1.0725867,0.31126165,0.77105594,1.9946123,-0.48356616,-0.6576276,-1.2291677,-4.1362796,-0.46934843,-2.2889884,-3.0951893,-2.6567461,-0.3046687,-3.7893538,-0.6579114,-0.25753507,-2.845209
-0.18120389,0.8661809,1.2741295,2.819491,2.752365,0.90056646,2.948599,0.9356581,-1.2397745,0.043861937,-0.7994083,-4.0909314,0.14487563,-1.3426636,-1.3661714,-0.18367739,-3.780131,-2.444695,-2.6031399,-0.030416679
1.5755848,1.5302309,2.7702909,2.4549856,-0.2932722,2.5671592,1.9118779,-1.2140163,-2.024638,-2.2090971,-2.7980917,-3.453599,-1.1135879,-4.0214806,-0.22704501,1.0655277,-3.1460555,-0.08239251,-1.3914413,-1.8437144
0.14709991,1.3817707,1.1000392,0.64788246,-1.437212,-1.6282784,4.0142865,-0.43527105,-1.7147429,-2.0305207,-2.6533847,-1.8117933,-2.8794584,-3.0901496,-1.1666038,-0.4839515,-3.4769459,-0.84722847,-1.629913,-2.045847
-1.8463377,-0.7027299,0.7833335,1.6131523,1.3246461,-2.6284664,3.4584823,-0.47604066,-1.6393049,-4.080801,-2.8760664,-2.486585,-0.47767225,-3.951179,-1.5006533,-0.63894016,-2.9672582,1.107077,-2.0540848,-2.9448195
-1.1225044,-0.5154208,1.4433392,1.2133219,0.34680867,-0.7880242,2.3848727,-0.39947605,-2.2761772,-0.6976077,-2.645434,-2.8807275,-0.23655194,-2.8204978,0.2985066,1.0570211,-0.62064826,-1.6025047,-1.1182667,-2.755208
-1.2159622,-0.5338569,0.69521075,-0.39833748,0.9058749,1.4925125,-0.22691624,-1.235825,-0.46554923,-1.8955411,-4.463013,-2.4261193,-1.4303102,-3.844519,-1.8398014,-1.4146506,-3.5245817,1.2804908,-3.1567178,-2.2464888
-0.43696824,0.99738646,0.91070855,1.7559568,1.1452632,-1.3596457,2.0977354,0.46395496,-2.818408,0.60805136,-1.4914777,-0.9672812,1.2385607,-1.9199216,-0.8849494,0.39582285,-4.426791,-0.7857424,-1.1572771,0.25325662
0.26355067,-0.9746077,-1.7287527,-0.84776783,0.84460324,-1.0022047,2.5288959,-0.26684257,-5.126567,-1.227045,-4.337437,-4.832259,-2.361816,-1.2758126,-3.0255382,-2.0632203,-3.6832397,1.3698417,-3.065991,-2.1728408
0.14904238,-0.61388123,-0.14714307,-0.9003078,1.5065131,-0.10392918,2.4613414,1.1391807,-0.4908082,-1.7613363,-2.1970625,-0.3980607,0.058400527,-0.3493614,-0.58738047,-1.5188861,-2.3499196,0.011415411,-2.8911452,0.6454105
-1.9310007,-0.7234707,1.2868342,1.2136912,0.9918196,-0.029488437,2.7747204,-0.6820964,0.54752594,-1.3705065,-3.5132484,-0.02657418,-2.473246,-0.70122904,-0.16321585,0.32716846,-2.5109794,-1.3683261,-0.92122805,-2.387854
0.35082552,0.14175983,0.62694156,-0.46199638,-1.0231167,0.6627098,2.9181406,0.1605991,-3.2810247,-1.4615834,-3.3901362,-2.7793581,-2.1742728,-2.4289148,-1.4597018,-0.30302215,-4.4292107,0.0055538304,-1.5174471,-1.062866
-0.34226286,1.2434144,0.2288652,0.63297623,0.89914817,-1.1659416,0.79205257,-0.6852304,-1.726526,0.076759845,-1.3280381,-1.2727224,-1.8108141,-0.9828985,-1.0539935,-1.1756492,-2.5415456,-1.5224575,-2.0324802,-0.5039788
